,id,items,quantity_items,support,items_base,items_buy,quantity_items_base,items_add,quantity_items_add,confidence,lift
971,970,pip_fruit root_vegetables tropical_fruit whole_milk,4,0.003152008,pip_fruit tropical_fruit whole_milk,,3,root_vegetables,1,0.373493976,3.426598184
972,971,pip_fruit root_vegetables tropical_fruit whole_milk,4,0.003152008,root_vegetables tropical_fruit whole_milk,,3,pip_fruit,1,0.262711864,3.472810734
973,972,pip_fruit root_vegetables tropical_fruit yogurt,4,0.002440264,pip_fruit root_vegetables tropical_fruit,,3,yogurt,1,0.461538462,3.308477237
974,973,pip_fruit root_vegetables tropical_fruit yogurt,4,0.002440264,pip_fruit root_vegetables yogurt,,3,tropical_fruit,1,0.461538462,4.398479428
975,974,pip_fruit root_vegetables tropical_fruit yogurt,4,0.002440264,pip_fruit tropical_fruit yogurt,,3,root_vegetables,1,0.380952381,3.495024876
976,975,pip_fruit root_vegetables tropical_fruit yogurt,4,0.002440264,root_vegetables tropical_fruit yogurt,,3,pip_fruit,1,0.3,3.965725806
977,976,pip_fruit root_vegetables whipped-sour_cream whole_milk,4,0.002338587,pip_fruit whipped-sour_cream,,2,root_vegetables whole_milk,2,0.252747253,5.167919399
978,977,pip_fruit root_vegetables whipped-sour_cream whole_milk,4,0.002338587,pip_fruit root_vegetables whipped-sour_cream,,3,whole_milk,1,0.766666667,3.000464253
979,978,pip_fruit root_vegetables whipped-sour_cream whole_milk,4,0.002338587,pip_fruit root_vegetables whole_milk,,3,whipped-sour_cream,1,0.261363636,3.646115409
980,979,pip_fruit root_vegetables whipped-sour_cream whole_milk,4,0.002338587,pip_fruit whipped-sour_cream whole_milk,,3,root_vegetables,1,0.389830508,3.576476727
981,980,pip_fruit root_vegetables whipped-sour_cream whole_milk,4,0.002338587,root_vegetables whipped-sour_cream whole_milk,,3,pip_fruit,1,0.247311828,3.269236328
982,981,pip_fruit root_vegetables whole_milk yogurt,4,0.003558719,pip_fruit root_vegetables,,2,whole_milk yogurt,2,0.22875817,4.083188024
983,982,pip_fruit root_vegetables whole_milk yogurt,4,0.003558719,pip_fruit whole_milk yogurt,,3,root_vegetables,1,0.372340426,3.416015005
984,983,pip_fruit root_vegetables whole_milk yogurt,4,0.003558719,root_vegetables whole_milk yogurt,,3,pip_fruit,1,0.244755245,3.235440635
985,984,pip_fruit sausage whole_milk yogurt,4,0.002236909,pip_fruit sausage,,2,whole_milk yogurt,2,0.20754717,3.704585145
986,985,pip_fruit sausage whole_milk yogurt,4,0.002236909,sausage whole_milk yogurt,,3,pip_fruit,1,0.255813953,3.381626657
987,986,pip_fruit tropical_fruit whole_milk yogurt,4,0.003762074,pip_fruit yogurt,,2,tropical_fruit whole_milk,2,0.209039548,4.942076814
988,987,pip_fruit tropical_fruit whole_milk yogurt,4,0.003762074,pip_fruit tropical_fruit whole_milk,,3,yogurt,1,0.445783133,3.195537251
989,988,pip_fruit tropical_fruit whole_milk yogurt,4,0.003762074,pip_fruit whole_milk yogurt,,3,tropical_fruit,1,0.393617021,3.751185469
990,989,pip_fruit tropical_fruit whole_milk yogurt,4,0.003762074,tropical_fruit whole_milk yogurt,,3,pip_fruit,1,0.248322148,3.282591831
991,990,pip_fruit whipped-sour_cream whole_milk yogurt,4,0.002440264,pip_fruit whipped-sour_cream,,2,whole_milk yogurt,2,0.263736264,4.70752478
992,991,pip_fruit whipped-sour_cream whole_milk yogurt,4,0.002440264,pip_fruit whole_milk yogurt,,3,whipped-sour_cream,1,0.255319149,3.561792666
993,992,rolls-buns root_vegetables tropical_fruit whole_milk,4,0.003762074,rolls-buns tropical_fruit whole_milk,,3,root_vegetables,1,0.342592593,3.143095287
994,993,rolls-buns root_vegetables tropical_fruit yogurt,4,0.002745297,rolls-buns root_vegetables tropical_fruit,,3,yogurt,1,0.465517241,3.336998593
995,994,rolls-buns root_vegetables tropical_fruit yogurt,4,0.002745297,rolls-buns root_vegetables yogurt,,3,tropical_fruit,1,0.38028169,3.624099247
996,995,rolls-buns root_vegetables whipped-sour_cream whole_milk,4,0.002846975,rolls-buns root_vegetables whole_milk,,3,whipped-sour_cream,1,0.224,3.124879433
997,996,rolls-buns root_vegetables whipped-sour_cream whole_milk,4,0.002846975,rolls-buns whipped-sour_cream whole_milk,,3,root_vegetables,1,0.363636364,3.336160109
998,997,rolls-buns sausage shopping_bags soda,4,0.002440264,rolls-buns shopping_bags soda,,3,sausage,1,0.387096774,4.120234604
999,998,rolls-buns soda tropical_fruit yogurt,4,0.002338587,rolls-buns soda tropical_fruit,,3,yogurt,1,0.433962264,3.110800924
1000,999,rolls-buns tropical_fruit whole_milk yogurt,4,0.004880529,rolls-buns tropical_fruit whole_milk,,3,yogurt,1,0.444444444,3.185941043
1001,1000,rolls-buns whipped-sour_cream whole_milk yogurt,4,0.00305033,rolls-buns whipped-sour_cream,,2,whole_milk yogurt,2,0.208333333,3.718617665
1002,1001,root_vegetables sausage tropical_fruit whole_milk,4,0.002745297,root_vegetables sausage tropical_fruit,,3,whole_milk,1,0.771428571,3.019100676
1003,1002,root_vegetables sausage tropical_fruit whole_milk,4,0.002745297,root_vegetables sausage whole_milk,,3,tropical_fruit,1,0.355263158,3.385671665
1004,1003,root_vegetables sausage tropical_fruit whole_milk,4,0.002745297,sausage tropical_fruit whole_milk,,3,root_vegetables,1,0.38028169,3.488871663
1005,1004,root_vegetables sausage whole_milk yogurt,4,0.003253686,root_vegetables sausage,,2,whole_milk yogurt,2,0.217687075,3.885576009
1006,1005,root_vegetables sausage whole_milk yogurt,4,0.003253686,root_vegetables sausage whole_milk,,3,yogurt,1,0.421052632,3.018259936
1007,1006,root_vegetables sausage whole_milk yogurt,4,0.003253686,sausage whole_milk yogurt,,3,root_vegetables,1,0.372093023,3.413745227
1008,1007,root_vegetables tropical_fruit whipped-sour_cream whole_milk,4,0.002745297,root_vegetables tropical_fruit whole_milk,,3,whipped-sour_cream,1,0.228813559,3.192030292
1009,1008,root_vegetables tropical_fruit whipped-sour_cream whole_milk,4,0.002745297,tropical_fruit whipped-sour_cream whole_milk,,3,root_vegetables,1,0.346153846,3.175767796
1010,1009,root_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.002338587,root_vegetables tropical_fruit whipped-sour_cream,,3,yogurt,1,0.511111111,3.6638322
1011,1010,root_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.002338587,root_vegetables tropical_fruit yogurt,,3,whipped-sour_cream,1,0.2875,4.01072695
1012,1011,root_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.002338587,root_vegetables whipped-sour_cream yogurt,,3,tropical_fruit,1,0.365079365,3.4792205
1013,1012,root_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.002338587,tropical_fruit whipped-sour_cream yogurt,,3,root_vegetables,1,0.37704918,3.459215195
1014,1013,root_vegetables tropical_fruit whole_milk yogurt,4,0.00569395,root_vegetables tropical_fruit,,2,whole_milk yogurt,2,0.270531401,4.828813663
1015,1014,root_vegetables tropical_fruit whole_milk yogurt,4,0.00569395,root_vegetables yogurt,,2,tropical_fruit whole_milk,2,0.220472441,5.21237129
1016,1015,root_vegetables tropical_fruit whole_milk yogurt,4,0.00569395,root_vegetables tropical_fruit whole_milk,,3,yogurt,1,0.474576271,3.401937046
1017,1016,root_vegetables tropical_fruit whole_milk yogurt,4,0.00569395,root_vegetables whole_milk yogurt,,3,tropical_fruit,1,0.391608392,3.732043151
1018,1017,root_vegetables tropical_fruit whole_milk yogurt,4,0.00569395,tropical_fruit whole_milk yogurt,,3,root_vegetables,1,0.375838926,3.44811179
1019,1018,root_vegetables whipped-sour_cream whole_milk yogurt,4,0.003660397,root_vegetables whipped-sour_cream,,2,whole_milk yogurt,2,0.214285714,3.824863884
1020,1019,root_vegetables whipped-sour_cream whole_milk yogurt,4,0.003660397,root_vegetables whole_milk yogurt,,3,whipped-sour_cream,1,0.251748252,3.511977384
1021,1020,root_vegetables whipped-sour_cream whole_milk yogurt,4,0.003660397,whipped-sour_cream whole_milk yogurt,,3,root_vegetables,1,0.336448598,3.086727577
1022,1021,sausage tropical_fruit whole_milk yogurt,4,0.003152008,sausage tropical_fruit,,2,whole_milk yogurt,2,0.226277372,4.038907362
1023,1022,sausage tropical_fruit whole_milk yogurt,4,0.003152008,sausage tropical_fruit whole_milk,,3,yogurt,1,0.436619718,3.129850532
1024,1023,sausage tropical_fruit whole_milk yogurt,4,0.003152008,sausage whole_milk yogurt,,3,tropical_fruit,1,0.360465116,3.43524653
1025,1024,tropical_fruit whipped-sour_cream whole_milk yogurt,4,0.00437214,tropical_fruit whipped-sour_cream,,2,whole_milk yogurt,2,0.316176471,5.643549162
1026,1025,tropical_fruit whipped-sour_cream whole_milk yogurt,4,0.00437214,whipped-sour_cream yogurt,,2,tropical_fruit whole_milk,2,0.210784314,4.983326263
1027,1026,tropical_fruit whipped-sour_cream whole_milk yogurt,4,0.00437214,tropical_fruit whipped-sour_cream whole_milk,,3,yogurt,1,0.551282051,3.951792255
1028,1027,tropical_fruit whipped-sour_cream whole_milk yogurt,4,0.00437214,tropical_fruit whole_milk yogurt,,3,whipped-sour_cream,1,0.288590604,4.025941263
1029,1028,tropical_fruit whipped-sour_cream whole_milk yogurt,4,0.00437214,whipped-sour_cream whole_milk yogurt,,3,tropical_fruit,1,0.401869159,3.82982866
1030,1029,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter tropical_fruit,,2,other_vegetables whole_milk yogurt,3,0.234693878,10.53979126
1031,1030,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter other_vegetables tropical_fruit,,3,whole_milk yogurt,2,0.425925926,7.602507226
1032,1031,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter other_vegetables whole_milk,,3,tropical_fruit yogurt,2,0.203539823,6.950743609
1033,1032,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter other_vegetables yogurt,,3,tropical_fruit whole_milk,2,0.365079365,8.631143162
1034,1033,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter tropical_fruit whole_milk,,3,other_vegetables yogurt,2,0.37704918,8.684493416
1035,1034,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter tropical_fruit yogurt,,3,other_vegetables whole_milk,2,0.511111111,6.829861111
1036,1035,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter whole_milk yogurt,,3,other_vegetables tropical_fruit,2,0.25,6.96529745
1037,1036,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter other_vegetables tropical_fruit whole_milk,,4,yogurt,1,0.696969697,4.996134818
1038,1037,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter other_vegetables tropical_fruit yogurt,,4,whole_milk,1,0.766666667,3.000464253
1039,1038,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter other_vegetables whole_milk yogurt,,4,tropical_fruit,1,0.534883721,5.097462592
1040,1039,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,butter tropical_fruit whole_milk yogurt,,4,other_vegetables,1,0.696969697,3.602047803
1041,1040,butter other_vegetables tropical_fruit whole_milk yogurt,5,0.002338587,other_vegetables tropical_fruit whole_milk yogurt,,4,butter,1,0.306666667,5.534067278
1042,1041,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit other_vegetables root_vegetables,,3,tropical_fruit whole_milk,2,0.303921569,7.185261124
1043,1042,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit other_vegetables tropical_fruit,,3,root_vegetables whole_milk,2,0.348314607,7.121983695
1044,1043,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit other_vegetables whole_milk,,3,root_vegetables tropical_fruit,2,0.2421875,11.50683122
1045,1044,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit root_vegetables tropical_fruit,,3,other_vegetables whole_milk,2,0.553571429,7.397248641
1046,1045,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit root_vegetables whole_milk,,3,other_vegetables tropical_fruit,2,0.344444444,9.596632043
1047,1046,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit tropical_fruit whole_milk,,3,other_vegetables root_vegetables,2,0.348314607,7.351232097
1048,1047,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,other_vegetables root_vegetables tropical_fruit,,3,citrus_fruit whole_milk,2,0.256198347,8.399035813
1049,1048,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,root_vegetables tropical_fruit whole_milk,,3,citrus_fruit other_vegetables,2,0.262711864,9.097785868
1050,1049,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit other_vegetables root_vegetables whole_milk,,4,tropical_fruit,1,0.543859649,5.183003536
1051,1050,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit other_vegetables tropical_fruit whole_milk,,4,root_vegetables,1,0.632653061,5.80423774
1052,1051,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,citrus_fruit root_vegetables tropical_fruit whole_milk,,4,other_vegetables,1,0.885714286,4.577509196
1053,1052,citrus_fruit other_vegetables root_vegetables tropical_fruit whole_milk,5,0.003152008,other_vegetables root_vegetables tropical_fruit whole_milk,,4,citrus_fruit,1,0.449275362,5.428284015
1054,1053,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit other_vegetables root_vegetables,,3,whole_milk yogurt,2,0.225490196,4.024856767
1055,1054,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit other_vegetables yogurt,,3,root_vegetables whole_milk,2,0.306666667,6.27040887
1056,1055,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit root_vegetables whole_milk,,3,other_vegetables yogurt,2,0.255555556,5.886156648
1057,1056,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit root_vegetables yogurt,,3,other_vegetables whole_milk,2,0.479166667,6.402994792
1058,1057,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit whole_milk yogurt,,3,other_vegetables root_vegetables,2,0.227722772,4.806123316
1059,1058,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit other_vegetables root_vegetables yogurt,,4,whole_milk,1,0.821428571,3.214783128
1060,1059,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit other_vegetables whole_milk yogurt,,4,root_vegetables,1,0.489361702,4.489619721
1061,1060,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,citrus_fruit root_vegetables whole_milk yogurt,,4,other_vegetables,1,0.741935484,3.834437984
1062,1061,citrus_fruit other_vegetables root_vegetables whole_milk yogurt,5,0.002338587,other_vegetables root_vegetables whole_milk yogurt,,4,citrus_fruit,1,0.298701299,3.609001564
1063,1062,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit other_vegetables tropical_fruit,,3,whole_milk yogurt,2,0.269662921,4.813311854
1064,1063,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit other_vegetables yogurt,,3,tropical_fruit whole_milk,2,0.32,7.565384615
1065,1064,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit tropical_fruit whole_milk,,3,other_vegetables yogurt,2,0.269662921,6.211088598
1066,1065,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit tropical_fruit yogurt,,3,other_vegetables whole_milk,2,0.387096774,5.172685835
1067,1066,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit whole_milk yogurt,,3,other_vegetables tropical_fruit,2,0.237623762,6.620480745
1068,1067,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit other_vegetables tropical_fruit whole_milk,,4,yogurt,1,0.489795918,3.511037068
1069,1068,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit other_vegetables tropical_fruit yogurt,,4,whole_milk,1,0.774193548,3.029921826
1070,1069,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit other_vegetables whole_milk yogurt,,4,tropical_fruit,1,0.510638298,4.866402771
1071,1070,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,citrus_fruit tropical_fruit whole_milk yogurt,,4,other_vegetables,1,0.631578947,3.264098238
1072,1071,citrus_fruit other_vegetables tropical_fruit whole_milk yogurt,5,0.002440264,other_vegetables tropical_fruit whole_milk yogurt,,4,citrus_fruit,1,0.32,3.866339066
1073,1072,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,other_vegetables pip_fruit root_vegetables,,3,tropical_fruit whole_milk,2,0.3,7.092548077
1074,1073,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,other_vegetables pip_fruit tropical_fruit,,3,root_vegetables whole_milk,2,0.258064516,5.276641406
1075,1074,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,pip_fruit root_vegetables tropical_fruit,,3,other_vegetables whole_milk,2,0.461538462,6.16743311
1076,1075,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,pip_fruit root_vegetables whole_milk,,3,other_vegetables tropical_fruit,2,0.272727273,7.59850631
1077,1076,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,pip_fruit tropical_fruit whole_milk,,3,other_vegetables root_vegetables,2,0.289156627,6.102694038
1078,1077,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,root_vegetables tropical_fruit whole_milk,,3,other_vegetables pip_fruit,2,0.203389831,7.783420168
1079,1078,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,other_vegetables pip_fruit root_vegetables whole_milk,,4,tropical_fruit,1,0.444444444,4.235572782
1080,1079,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,other_vegetables pip_fruit tropical_fruit whole_milk,,4,root_vegetables,1,0.510638298,4.684820578
1081,1080,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,other_vegetables root_vegetables tropical_fruit whole_milk,,4,pip_fruit,1,0.347826087,4.597942964
1082,1081,other_vegetables pip_fruit root_vegetables tropical_fruit whole_milk,5,0.002440264,pip_fruit root_vegetables tropical_fruit whole_milk,,4,other_vegetables,1,0.774193548,4.001152679
1083,1082,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit root_vegetables,,3,whole_milk yogurt,2,0.2875,5.131692377
1084,1083,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit yogurt,,3,root_vegetables whole_milk,2,0.2875,5.878508316
1085,1084,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,pip_fruit root_vegetables whole_milk,,3,other_vegetables yogurt,2,0.261363636,6.019932936
1086,1085,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,pip_fruit root_vegetables yogurt,,3,other_vegetables whole_milk,2,0.442307692,5.910456731
1087,1086,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,pip_fruit whole_milk yogurt,,3,other_vegetables root_vegetables,2,0.244680851,5.164026116
1088,1087,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit root_vegetables whole_milk,,4,yogurt,1,0.425925926,3.0531935
1089,1088,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit root_vegetables yogurt,,4,whole_milk,1,0.793103448,3.103928537
1090,1089,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit whole_milk yogurt,,4,root_vegetables,1,0.46,4.220242537
1091,1090,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,other_vegetables root_vegetables whole_milk yogurt,,4,pip_fruit,1,0.298701299,3.948558162
1092,1091,other_vegetables pip_fruit root_vegetables whole_milk yogurt,5,0.002338587,pip_fruit root_vegetables whole_milk yogurt,,4,other_vegetables,1,0.657142857,3.3962165
1093,1092,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit tropical_fruit,,3,whole_milk yogurt,2,0.247311828,4.414359034
1094,1093,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit yogurt,,3,tropical_fruit whole_milk,2,0.2875,6.79702524
1095,1094,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,pip_fruit tropical_fruit whole_milk,,3,other_vegetables yogurt,2,0.277108434,6.382579498
1096,1095,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,pip_fruit tropical_fruit yogurt,,3,other_vegetables whole_milk,2,0.365079365,4.878472222
1097,1096,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,pip_fruit whole_milk yogurt,,3,other_vegetables tropical_fruit,2,0.244680851,6.817099632
1098,1097,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit tropical_fruit whole_milk,,4,yogurt,1,0.489361702,3.507924446
1099,1098,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,other_vegetables pip_fruit whole_milk yogurt,,4,tropical_fruit,1,0.46,4.383817829
1100,1099,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,other_vegetables tropical_fruit whole_milk yogurt,,4,pip_fruit,1,0.306666667,4.053853047
1101,1100,other_vegetables pip_fruit tropical_fruit whole_milk yogurt,5,0.002338587,pip_fruit tropical_fruit whole_milk yogurt,,4,other_vegetables,1,0.621621622,3.21263723
1102,1101,other_vegetables rolls-buns root_vegetables whole_milk yogurt,5,0.002440264,other_vegetables rolls-buns root_vegetables,,3,whole_milk yogurt,2,0.2,3.569872958
1103,1102,other_vegetables rolls-buns root_vegetables whole_milk yogurt,5,0.002440264,other_vegetables rolls-buns yogurt,,3,root_vegetables whole_milk,2,0.212389381,4.342722573
1104,1103,other_vegetables rolls-buns root_vegetables whole_milk yogurt,5,0.002440264,rolls-buns root_vegetables yogurt,,3,other_vegetables whole_milk,2,0.338028169,4.516993264
1105,1104,other_vegetables rolls-buns root_vegetables whole_milk yogurt,5,0.002440264,other_vegetables rolls-buns whole_milk yogurt,,4,root_vegetables,1,0.406779661,3.731975715
1106,1105,other_vegetables rolls-buns tropical_fruit whole_milk yogurt,5,0.002541942,other_vegetables rolls-buns tropical_fruit,,3,whole_milk yogurt,2,0.324675325,5.795248309
1107,1106,other_vegetables rolls-buns tropical_fruit whole_milk yogurt,5,0.002541942,other_vegetables rolls-buns yogurt,,3,tropical_fruit whole_milk,2,0.221238938,5.230492682
1108,1107,other_vegetables rolls-buns tropical_fruit whole_milk yogurt,5,0.002541942,other_vegetables tropical_fruit yogurt,,3,rolls-buns whole_milk,2,0.20661157,3.648159414
1109,1108,other_vegetables rolls-buns tropical_fruit whole_milk yogurt,5,0.002541942,rolls-buns tropical_fruit whole_milk,,3,other_vegetables yogurt,2,0.231481481,5.331663631
1110,1109,other_vegetables rolls-buns tropical_fruit whole_milk yogurt,5,0.002541942,rolls-buns tropical_fruit yogurt,,3,other_vegetables whole_milk,2,0.290697674,3.884526668
1111,1110,other_vegetables rolls-buns tropical_fruit whole_milk yogurt,5,0.002541942,other_vegetables rolls-buns tropical_fruit whole_milk,,4,yogurt,1,0.625,4.480229592
1112,1111,other_vegetables rolls-buns tropical_fruit whole_milk yogurt,5,0.002541942,other_vegetables rolls-buns whole_milk yogurt,,4,tropical_fruit,1,0.423728814,4.038152017
1113,1112,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,other_vegetables root_vegetables tropical_fruit,,3,whole_milk yogurt,2,0.289256198,5.163039402
1114,1113,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,other_vegetables root_vegetables yogurt,,3,tropical_fruit whole_milk,2,0.275590551,6.515464113
1115,1114,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,other_vegetables tropical_fruit whole_milk,,3,root_vegetables yogurt,2,0.208333333,8.066765092
1116,1115,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,other_vegetables tropical_fruit yogurt,,3,root_vegetables whole_milk,2,0.289256198,5.914417278
1117,1116,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,root_vegetables tropical_fruit whole_milk,,3,other_vegetables yogurt,2,0.296610169,6.831758822
1118,1117,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,root_vegetables tropical_fruit yogurt,,3,other_vegetables whole_milk,2,0.4375,5.846212636
1119,1118,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,root_vegetables whole_milk yogurt,,3,other_vegetables tropical_fruit,2,0.244755245,6.819172329
1120,1119,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,tropical_fruit whole_milk yogurt,,3,other_vegetables root_vegetables,2,0.234899329,4.957585621
1121,1120,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,other_vegetables root_vegetables tropical_fruit whole_milk,,4,yogurt,1,0.507246377,3.636128364
1122,1121,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,other_vegetables root_vegetables whole_milk yogurt,,4,tropical_fruit,1,0.454545455,4.3318358
1123,1122,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,other_vegetables tropical_fruit whole_milk yogurt,,4,root_vegetables,1,0.466666667,4.281405473
1124,1123,other_vegetables root_vegetables tropical_fruit whole_milk yogurt,5,0.003558719,root_vegetables tropical_fruit whole_milk yogurt,,4,other_vegetables,1,0.625,3.230097215
1125,1124,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,other_vegetables root_vegetables whipped-sour_cream,,3,whole_milk yogurt,2,0.273809524,4.887326074
1126,1125,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,other_vegetables whipped-sour_cream yogurt,,3,root_vegetables whole_milk,2,0.23,4.702806653
1127,1126,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,root_vegetables whipped-sour_cream whole_milk,,3,other_vegetables yogurt,2,0.247311828,5.696280628
1128,1127,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,root_vegetables whipped-sour_cream yogurt,,3,other_vegetables whole_milk,2,0.365079365,4.878472222
1129,1128,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,whipped-sour_cream whole_milk yogurt,,3,other_vegetables root_vegetables,2,0.214953271,4.536621074
1130,1129,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,other_vegetables root_vegetables whipped-sour_cream whole_milk,,4,yogurt,1,0.450980392,3.232793117
1131,1130,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,other_vegetables root_vegetables whole_milk yogurt,,4,whipped-sour_cream,1,0.298701299,4.166989039
1132,1131,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,other_vegetables whipped-sour_cream whole_milk yogurt,,4,root_vegetables,1,0.418181818,3.836584125
